Customer_ID,Mobile_app_version,Login_count,Customer_retention_30,Customer_retention_60
CU5748489,Outdated_version,172,FALSE,TRUE
CU5748572,Outdated_version,3,FALSE,FALSE
CU5748703,Outdated_version,1,FALSE,FALSE
CU5748738,Outdated_version,15,TRUE,FALSE
CU5748846,Outdated_version,20,FALSE,FALSE
CU5748882,Updated_version,11,TRUE,FALSE
CU5749272,Outdated_version,800,TRUE,TRUE
CU5749325,Outdated_version,37,TRUE,FALSE
CU5749424,Updated_version,301,TRUE,TRUE
CU5749520,Updated_version,1044,TRUE,TRUE
CU5749706,Updated_version,108,TRUE,TRUE
CU5749715,Outdated_version,81,TRUE,FALSE
CU5749787,Updated_version,3,FALSE,FALSE
CU5749853,Updated_version,25,TRUE,FALSE
CU5749918,Updated_version,2,FALSE,FALSE
CU5750016,Updated_version,15,TRUE,FALSE
CU5750023,Outdated_version,65,TRUE,FALSE
CU5750088,Updated_version,18,FALSE,FALSE
CU5750108,Updated_version,14,FALSE,FALSE
CU5750135,Outdated_version,40,TRUE,FALSE
CU5750341,Outdated_version,16,TRUE,FALSE
CU5750438,Updated_version,0,FALSE,FALSE
CU5750441,Updated_version,31,FALSE,FALSE
CU5750654,Outdated_version,29,TRUE,FALSE
CU5750668,Updated_version,27,FALSE,TRUE
CU5750787,Outdated_version,81,TRUE,TRUE
CU5750833,Outdated_version,2,FALSE,FALSE
CU5751142,Updated_version,3,FALSE,FALSE
CU5751154,Outdated_version,163,TRUE,TRUE
CU5751163,Updated_version,44,TRUE,FALSE
CU5751242,Outdated_version,1,FALSE,FALSE
CU5751298,Outdated_version,29,FALSE,FALSE
CU5751427,Outdated_version,1,FALSE,FALSE
CU5751582,Updated_version,8,TRUE,FALSE
CU5751608,Outdated_version,10,FALSE,FALSE
CU5751881,Outdated_version,0,FALSE,FALSE
CU5751892,Updated_version,2,FALSE,FALSE
CU5752048,Outdated_version,44,TRUE,FALSE
CU5752164,Outdated_version,12,FALSE,TRUE
CU5752258,Outdated_version,37,TRUE,FALSE
CU5752344,Outdated_version,76,TRUE,FALSE
CU5752413,Updated_version,2,FALSE,FALSE
CU5752420,Outdated_version,6,FALSE,FALSE
CU5752464,Updated_version,1,FALSE,FALSE
CU5752819,Outdated_version,189,TRUE,FALSE
CU5752843,Outdated_version,8,FALSE,FALSE
CU5752862,Outdated_version,6,FALSE,FALSE
CU5752907,Updated_version,23,TRUE,FALSE
CU5753035,Outdated_version,253,FALSE,FALSE
CU5753234,Outdated_version,25,TRUE,FALSE
CU5753439,Outdated_version,7,FALSE,FALSE
CU5753569,Updated_version,48,TRUE,FALSE
CU5753597,Updated_version,15,TRUE,FALSE
CU5753641,Outdated_version,84,TRUE,TRUE
CU5753691,Outdated_version,31,TRUE,FALSE
CU5753796,Updated_version,11,FALSE,FALSE
CU5753982,Updated_version,31,FALSE,TRUE
CU5754117,Updated_version,2,FALSE,FALSE
CU5754253,Outdated_version,17,FALSE,FALSE
CU5754318,Outdated_version,6,FALSE,FALSE
CU5754336,Outdated_version,1,FALSE,FALSE
CU5754421,Updated_version,4,FALSE,FALSE
CU5754450,Updated_version,16,FALSE,FALSE
CU5754641,Updated_version,6,FALSE,FALSE
CU5754718,Updated_version,3,FALSE,FALSE
CU5754859,Outdated_version,6,FALSE,FALSE
CU5754927,Outdated_version,9,FALSE,FALSE
CU5755169,Updated_version,7,FALSE,FALSE
CU5755427,Outdated_version,464,TRUE,TRUE
CU5755627,Outdated_version,23,FALSE,FALSE
CU5755768,Outdated_version,10,TRUE,TRUE
CU5755811,Outdated_version,58,TRUE,TRUE
CU5755850,Outdated_version,6,FALSE,FALSE
CU5756118,Outdated_version,148,TRUE,FALSE
CU5756121,Updated_version,361,TRUE,TRUE
CU5756369,Outdated_version,7,TRUE,FALSE
CU5756379,Outdated_version,0,FALSE,FALSE
CU5756398,Outdated_version,8,TRUE,FALSE
CU5756507,Updated_version,143,TRUE,FALSE
CU5756621,Outdated_version,22,TRUE,FALSE
CU5756690,Updated_version,411,TRUE,TRUE
CU5756698,Outdated_version,0,FALSE,FALSE
CU5756827,Outdated_version,121,TRUE,TRUE
CU5756857,Outdated_version,58,TRUE,TRUE
CU5756946,Updated_version,1,FALSE,FALSE
CU5756960,Updated_version,2,FALSE,FALSE
CU5756981,Updated_version,58,TRUE,TRUE
CU5757298,Outdated_version,21,TRUE,FALSE
CU5757416,Updated_version,20,FALSE,FALSE
CU5757442,Outdated_version,3,FALSE,FALSE
CU5757633,Outdated_version,0,FALSE,FALSE
CU5757702,Outdated_version,11,FALSE,FALSE
CU5757727,Outdated_version,5,FALSE,FALSE
CU5757737,Updated_version,14,TRUE,FALSE
CU5757780,Outdated_version,2,FALSE,FALSE
CU5758022,Updated_version,43,TRUE,TRUE
CU5758188,Updated_version,2,FALSE,FALSE
CU5758196,Outdated_version,242,TRUE,FALSE
CU5758274,Outdated_version,0,FALSE,FALSE
CU5758377,Outdated_version,0,FALSE,FALSE
CU5758500,Outdated_version,22,FALSE,FALSE
CU5759208,Updated_version,132,FALSE,FALSE
CU5759220,Updated_version,15,TRUE,FALSE
CU5759483,Outdated_version,34,FALSE,TRUE
CU5759521,Updated_version,30,FALSE,FALSE
CU5759656,Outdated_version,288,TRUE,TRUE
CU5759767,Updated_version,2,FALSE,FALSE
CU5759905,Updated_version,44,TRUE,FALSE
CU5760041,Updated_version,14,FALSE,FALSE
CU5760083,Outdated_version,17,FALSE,FALSE
CU5760506,Outdated_version,17,FALSE,FALSE
CU5760628,Outdated_version,8,FALSE,FALSE
CU5760642,Updated_version,1,FALSE,FALSE
CU5760738,Outdated_version,30,FALSE,FALSE
CU5760885,Outdated_version,113,TRUE,TRUE
CU5760891,Outdated_version,4,FALSE,FALSE
CU5760903,Updated_version,38,TRUE,FALSE
CU5761138,Outdated_version,22,FALSE,FALSE
CU5761327,Updated_version,76,FALSE,FALSE
CU5761362,Updated_version,58,TRUE,TRUE
CU5761371,Outdated_version,322,TRUE,TRUE
CU5761410,Updated_version,13,TRUE,FALSE
CU5761593,Updated_version,0,FALSE,FALSE
CU5761605,Updated_version,223,TRUE,TRUE
CU5761618,Outdated_version,80,TRUE,TRUE
CU5761835,Outdated_version,358,TRUE,TRUE
CU5761971,Outdated_version,14,FALSE,FALSE
CU5762082,Outdated_version,535,TRUE,TRUE
CU5762194,Outdated_version,87,TRUE,FALSE
CU5762242,Outdated_version,237,TRUE,TRUE
CU5762385,Updated_version,43,FALSE,FALSE
CU5762411,Outdated_version,130,FALSE,FALSE
CU5762512,Outdated_version,0,FALSE,FALSE
CU5762900,Outdated_version,108,FALSE,TRUE
CU5763047,Outdated_version,22,TRUE,FALSE
CU5763249,Outdated_version,177,TRUE,TRUE
CU5763298,Outdated_version,18,FALSE,FALSE
CU5763435,Outdated_version,207,TRUE,TRUE
CU5763602,Updated_version,19,TRUE,FALSE
CU5763698,Outdated_version,73,TRUE,TRUE
CU5763817,Updated_version,32,FALSE,FALSE
CU5763927,Outdated_version,2,FALSE,FALSE
CU5764456,Outdated_version,11,FALSE,FALSE
CU5764480,Updated_version,25,TRUE,FALSE
CU5764491,Updated_version,32,FALSE,FALSE
CU5764651,Updated_version,1544,TRUE,TRUE
CU5764970,Outdated_version,8,FALSE,FALSE
CU5764998,Outdated_version,93,TRUE,FALSE
CU5765068,Updated_version,11,FALSE,FALSE
CU5765217,Updated_version,466,TRUE,TRUE
CU5765307,Updated_version,7,FALSE,FALSE
CU5765319,Outdated_version,41,TRUE,FALSE
CU5765323,Outdated_version,1,FALSE,FALSE
CU5765341,Updated_version,36,FALSE,FALSE
CU5765411,Updated_version,16,TRUE,FALSE
CU5765449,Updated_version,57,TRUE,TRUE
CU5765472,Outdated_version,4,FALSE,TRUE
CU5765520,Updated_version,18,FALSE,FALSE
CU5765610,Outdated_version,98,FALSE,TRUE
CU5765654,Updated_version,553,TRUE,TRUE
CU5765863,Updated_version,21,TRUE,FALSE
CU5765979,Updated_version,153,TRUE,TRUE
CU5766110,Outdated_version,16,FALSE,FALSE
CU5766182,Updated_version,9,FALSE,FALSE
CU5766286,Outdated_version,146,TRUE,TRUE
CU5766414,Outdated_version,2,FALSE,FALSE
CU5766415,Outdated_version,0,FALSE,FALSE
CU5766440,Updated_version,4,FALSE,FALSE
CU5766558,Outdated_version,31,FALSE,TRUE
CU5766583,Outdated_version,58,TRUE,FALSE
CU5766623,Outdated_version,1,FALSE,FALSE
CU5766664,Outdated_version,209,TRUE,TRUE
CU5766764,Updated_version,25,TRUE,FALSE
CU5766814,Updated_version,9,FALSE,FALSE
CU5766898,Outdated_version,4,FALSE,FALSE
CU5767564,Updated_version,21,TRUE,FALSE
CU5767774,Updated_version,25,TRUE,FALSE
CU5767780,Outdated_version,200,TRUE,TRUE
CU5767878,Updated_version,19,FALSE,FALSE
CU5767905,Updated_version,42,TRUE,FALSE
CU5767942,Outdated_version,167,TRUE,TRUE
CU5767949,Updated_version,7,FALSE,FALSE
CU5768056,Outdated_version,1,FALSE,FALSE
CU5768059,Outdated_version,13,FALSE,FALSE
CU5768170,Outdated_version,24,TRUE,FALSE
CU5768514,Outdated_version,4,FALSE,FALSE
CU5768569,Updated_version,147,TRUE,FALSE
CU5768611,Updated_version,25,TRUE,FALSE
CU5768626,Outdated_version,45,TRUE,FALSE
CU5768743,Updated_version,12,FALSE,FALSE
CU5768755,Outdated_version,35,FALSE,FALSE
CU5768851,Outdated_version,121,TRUE,FALSE
CU5768923,Updated_version,142,TRUE,TRUE
CU5768969,Outdated_version,30,FALSE,FALSE
CU5769088,Updated_version,33,FALSE,FALSE
CU5769089,Updated_version,4,FALSE,FALSE
CU5769587,Outdated_version,0,FALSE,FALSE
CU5769601,Outdated_version,11,FALSE,FALSE
CU5769647,Updated_version,239,TRUE,FALSE
CU5770179,Outdated_version,30,TRUE,FALSE
CU5770254,Updated_version,9,FALSE,FALSE
CU5770319,Updated_version,37,FALSE,FALSE
CU5770413,Updated_version,3,FALSE,FALSE
CU5770532,Outdated_version,73,TRUE,TRUE
CU5770710,Outdated_version,73,FALSE,FALSE
CU5770827,Updated_version,0,FALSE,FALSE
CU5771039,Outdated_version,12,TRUE,FALSE
CU5771055,Updated_version,3,FALSE,FALSE
CU5771064,Updated_version,1,FALSE,FALSE
CU5771152,Outdated_version,6,FALSE,FALSE
CU5771258,Outdated_version,514,TRUE,TRUE
CU5771385,Updated_version,23,TRUE,TRUE
CU5771529,Outdated_version,7,TRUE,FALSE
CU5771533,Outdated_version,51,TRUE,TRUE
CU5771539,Updated_version,43,TRUE,TRUE
CU5772033,Outdated_version,17,FALSE,FALSE
CU5772205,Outdated_version,81,TRUE,FALSE
CU5772400,Updated_version,30,TRUE,FALSE
CU5772675,Outdated_version,15,TRUE,FALSE
CU5772738,Outdated_version,6,FALSE,FALSE
CU5772752,Outdated_version,94,TRUE,TRUE
CU5772783,Updated_version,24,FALSE,FALSE
CU5772991,Updated_version,0,FALSE,FALSE
CU5773016,Updated_version,22,TRUE,FALSE
CU5773029,Updated_version,19,TRUE,FALSE
CU5773137,Outdated_version,55,TRUE,TRUE
CU5773295,Updated_version,4,FALSE,FALSE
CU5773321,Outdated_version,2,FALSE,FALSE
CU5773335,Outdated_version,19,FALSE,FALSE
CU5773550,Outdated_version,7,TRUE,FALSE
CU5773753,Outdated_version,77,TRUE,TRUE
CU5773772,Outdated_version,65,TRUE,FALSE
CU5773802,Outdated_version,30,TRUE,TRUE
CU5773837,Outdated_version,61,TRUE,FALSE
CU5774077,Updated_version,89,TRUE,FALSE
CU5774521,Updated_version,4,FALSE,FALSE
CU5774705,Updated_version,111,TRUE,FALSE
CU5774761,Updated_version,407,TRUE,FALSE
CU5774792,Outdated_version,1,FALSE,FALSE
CU5774793,Outdated_version,6,FALSE,FALSE
CU5774906,Outdated_version,18,FALSE,FALSE
CU5775191,Updated_version,86,TRUE,TRUE
CU5775281,Updated_version,9,FALSE,FALSE
CU5775333,Outdated_version,0,FALSE,FALSE
CU5775348,Updated_version,17,TRUE,FALSE
CU5775389,Outdated_version,89,TRUE,FALSE
CU5775398,Updated_version,43,TRUE,TRUE
CU5775496,Updated_version,0,FALSE,FALSE
CU5775914,Outdated_version,158,TRUE,TRUE
CU5775939,Updated_version,10,FALSE,FALSE
CU5775946,Updated_version,10,TRUE,FALSE
CU5775986,Outdated_version,23,FALSE,FALSE
CU5776149,Outdated_version,100,TRUE,FALSE
CU5776150,Updated_version,9,TRUE,FALSE
CU5776151,Updated_version,8,FALSE,FALSE
CU5776193,Outdated_version,25,TRUE,FALSE
CU5776482,Updated_version,2,FALSE,FALSE
CU5776815,Outdated_version,0,FALSE,FALSE
CU5776818,Updated_version,94,TRUE,TRUE
CU5776886,Updated_version,172,TRUE,TRUE
CU5777126,Updated_version,90,TRUE,TRUE
CU5777296,Outdated_version,0,FALSE,FALSE
CU5777319,Outdated_version,243,TRUE,TRUE
CU5777414,Updated_version,361,TRUE,TRUE
CU5777636,Outdated_version,4,FALSE,FALSE
CU5777983,Updated_version,26,TRUE,FALSE
CU5778010,Outdated_version,55,TRUE,TRUE
CU5778261,Outdated_version,627,TRUE,TRUE
CU5778302,Updated_version,45,TRUE,FALSE
CU5778540,Updated_version,13,FALSE,FALSE
CU5778585,Updated_version,60,TRUE,FALSE
CU5778721,Outdated_version,273,TRUE,FALSE
CU5778744,Outdated_version,4,FALSE,FALSE
CU5779057,Outdated_version,17,FALSE,FALSE
CU5779163,Outdated_version,5,FALSE,FALSE
CU5779265,Outdated_version,44,FALSE,FALSE
CU5779282,Updated_version,4,FALSE,FALSE
CU5779317,Updated_version,1,FALSE,FALSE
CU5779331,Outdated_version,50,TRUE,TRUE
CU5779362,Outdated_version,13,FALSE,FALSE
CU5779369,Updated_version,7,TRUE,FALSE
CU5780041,Updated_version,54,FALSE,FALSE
CU5780117,Outdated_version,14,TRUE,FALSE
CU5780253,Outdated_version,248,TRUE,TRUE
CU5780284,Outdated_version,210,TRUE,TRUE
CU5780496,Updated_version,16,TRUE,FALSE
CU5780615,Outdated_version,31,TRUE,FALSE
CU5780692,Outdated_version,6,FALSE,FALSE
CU5780840,Outdated_version,4,FALSE,FALSE
CU5780846,Outdated_version,478,TRUE,TRUE
CU5780867,Outdated_version,7,FALSE,FALSE
CU5781057,Outdated_version,96,FALSE,TRUE
CU5781114,Updated_version,37,TRUE,FALSE
CU5781315,Outdated_version,3,FALSE,FALSE
CU5781346,Updated_version,4,FALSE,FALSE
CU5781473,Outdated_version,3,FALSE,FALSE
CU5781735,Outdated_version,9,FALSE,FALSE
CU5781857,Outdated_version,13,FALSE,FALSE
CU5781870,Updated_version,30,FALSE,TRUE
CU5782234,Outdated_version,217,TRUE,TRUE
CU5782235,Outdated_version,111,FALSE,FALSE
CU5782240,Updated_version,3,TRUE,FALSE
CU5782255,Updated_version,6,FALSE,FALSE
CU5782343,Updated_version,40,TRUE,FALSE
CU5782349,Updated_version,3,FALSE,FALSE
CU5782487,Outdated_version,14,TRUE,FALSE
CU5782545,Outdated_version,3,FALSE,FALSE
CU5782818,Updated_version,3,FALSE,FALSE
CU5782909,Outdated_version,80,TRUE,FALSE
CU5782918,Updated_version,8,FALSE,FALSE
CU5782973,Updated_version,0,FALSE,FALSE
CU5782998,Outdated_version,5,FALSE,FALSE
CU5783117,Outdated_version,31,TRUE,TRUE
CU5783129,Updated_version,3,FALSE,FALSE
CU5783142,Updated_version,26,TRUE,FALSE
CU5783161,Updated_version,7,FALSE,FALSE
CU5783522,Outdated_version,51,TRUE,FALSE
CU5783607,Outdated_version,4,TRUE,FALSE
CU5783714,Updated_version,583,TRUE,TRUE
CU5783723,Updated_version,51,TRUE,FALSE
CU5783752,Updated_version,35,TRUE,FALSE
CU5783773,Outdated_version,1,FALSE,FALSE
CU5783826,Updated_version,38,TRUE,FALSE
CU5783982,Updated_version,18,FALSE,FALSE
CU5784609,Outdated_version,21,FALSE,FALSE
CU5784624,Updated_version,40,TRUE,TRUE
CU5785225,Updated_version,32,FALSE,FALSE
CU5785786,Outdated_version,2,FALSE,FALSE
CU5785962,Updated_version,6,FALSE,FALSE
CU5786017,Updated_version,3,FALSE,FALSE
CU5786204,Updated_version,7,FALSE,FALSE
CU5786582,Outdated_version,8,FALSE,FALSE
CU5786931,Outdated_version,76,TRUE,FALSE
CU5786973,Outdated_version,4,FALSE,FALSE
CU5786979,Updated_version,2,FALSE,FALSE
CU5787320,Outdated_version,5,FALSE,FALSE
CU5787328,Updated_version,16,TRUE,FALSE
CU5787416,Outdated_version,86,TRUE,TRUE
CU5787658,Updated_version,1,FALSE,FALSE
CU5787767,Updated_version,5,FALSE,FALSE
CU5787919,Outdated_version,13,FALSE,FALSE
CU5788003,Outdated_version,103,TRUE,FALSE
CU5788173,Updated_version,10,FALSE,FALSE
CU5788477,Outdated_version,52,TRUE,TRUE
CU5788484,Outdated_version,229,TRUE,FALSE
CU5788843,Outdated_version,3,FALSE,FALSE
CU5788963,Outdated_version,4,FALSE,FALSE
CU5789057,Outdated_version,6,TRUE,FALSE
CU5789190,Updated_version,58,TRUE,TRUE
CU5789568,Outdated_version,15,FALSE,FALSE
CU5789637,Outdated_version,182,TRUE,TRUE
CU5789661,Updated_version,55,TRUE,FALSE
CU5789704,Outdated_version,99,TRUE,TRUE
CU5789898,Updated_version,2,FALSE,FALSE
CU5789916,Updated_version,11,FALSE,FALSE
CU5790289,Updated_version,65,TRUE,FALSE
CU5790489,Updated_version,62,TRUE,FALSE
CU5790603,Outdated_version,265,TRUE,FALSE
CU5790606,Updated_version,96,TRUE,TRUE
CU5790652,Updated_version,228,TRUE,TRUE
CU5790681,Updated_version,4,FALSE,FALSE
CU5790751,Updated_version,0,FALSE,FALSE
CU5790977,Outdated_version,0,FALSE,FALSE
CU5791005,Outdated_version,242,TRUE,TRUE
CU5791103,Updated_version,2,FALSE,FALSE
CU5791176,Outdated_version,3,FALSE,FALSE
CU5791188,Outdated_version,5,FALSE,FALSE
CU5791266,Outdated_version,6,TRUE,FALSE
CU5791624,Updated_version,345,TRUE,TRUE
CU5791693,Outdated_version,109,TRUE,FALSE
CU5791767,Outdated_version,12,TRUE,FALSE
CU5792076,Outdated_version,77,TRUE,FALSE
CU5792079,Updated_version,18,TRUE,TRUE
CU5792372,Outdated_version,7,TRUE,FALSE
CU5792389,Outdated_version,3,FALSE,FALSE
CU5792500,Updated_version,5,TRUE,FALSE
CU5792763,Outdated_version,12,FALSE,FALSE
CU5792807,Outdated_version,8,FALSE,FALSE
CU5792907,Outdated_version,90,TRUE,TRUE
CU5793317,Outdated_version,1215,TRUE,TRUE
CU5793417,Updated_version,25,TRUE,FALSE
CU5793628,Updated_version,2,FALSE,FALSE
CU5793735,Outdated_version,1,FALSE,FALSE
CU5793753,Updated_version,2,FALSE,FALSE
CU5793878,Updated_version,0,FALSE,FALSE
CU5793976,Outdated_version,14,FALSE,FALSE
CU5794040,Updated_version,264,TRUE,TRUE
CU5794673,Outdated_version,4,FALSE,FALSE
CU5794676,Updated_version,184,TRUE,TRUE
CU5794690,Outdated_version,81,FALSE,TRUE
CU5794724,Updated_version,34,FALSE,TRUE
CU5794811,Updated_version,3,TRUE,FALSE
CU5794846,Outdated_version,5,FALSE,FALSE
CU5794906,Updated_version,44,TRUE,TRUE
CU5795142,Updated_version,9,FALSE,FALSE
CU5795162,Outdated_version,44,TRUE,FALSE
CU5795304,Outdated_version,116,TRUE,TRUE
CU5795560,Outdated_version,10,FALSE,FALSE
CU5795570,Outdated_version,27,TRUE,FALSE
CU5795666,Outdated_version,117,TRUE,TRUE
CU5795727,Outdated_version,17,FALSE,FALSE
CU5796389,Outdated_version,45,TRUE,FALSE
CU5796492,Outdated_version,18,TRUE,FALSE
CU5796714,Outdated_version,29,TRUE,FALSE
CU5796786,Outdated_version,21,TRUE,FALSE
CU5796908,Updated_version,2,FALSE,FALSE
CU5796926,Updated_version,55,TRUE,TRUE
CU5797163,Outdated_version,95,FALSE,FALSE
CU5797313,Outdated_version,5,TRUE,FALSE
CU5797352,Outdated_version,382,TRUE,TRUE
CU5797436,Outdated_version,7,FALSE,FALSE
CU5797462,Outdated_version,3,FALSE,FALSE
CU5797505,Outdated_version,0,FALSE,FALSE
CU5797524,Updated_version,4,FALSE,FALSE
CU5797652,Updated_version,2,FALSE,FALSE
CU5798023,Outdated_version,10,FALSE,FALSE
CU5798081,Outdated_version,23,TRUE,FALSE
CU5798108,Updated_version,5,FALSE,FALSE
CU5798140,Updated_version,24,TRUE,TRUE
CU5798264,Updated_version,0,FALSE,FALSE
CU5798274,Updated_version,98,FALSE,FALSE
CU5798505,Outdated_version,19,FALSE,FALSE
CU5798532,Outdated_version,33,FALSE,FALSE
CU5798621,Outdated_version,330,TRUE,TRUE
CU5798629,Updated_version,18,TRUE,FALSE
CU5798671,Outdated_version,88,TRUE,TRUE
CU5798681,Outdated_version,266,TRUE,TRUE
CU5798762,Updated_version,6,TRUE,FALSE
CU5798943,Updated_version,13,FALSE,FALSE
CU5799241,Outdated_version,12,TRUE,FALSE
CU5799364,Updated_version,3,FALSE,FALSE
CU5799528,Outdated_version,37,TRUE,FALSE
CU5799625,Outdated_version,66,TRUE,FALSE
CU5799931,Updated_version,16,TRUE,FALSE
CU5799978,Updated_version,6,FALSE,FALSE
CU5799981,Updated_version,6,TRUE,FALSE
CU5800142,Updated_version,7,FALSE,FALSE
CU5800146,Updated_version,12,FALSE,FALSE
CU5800228,Outdated_version,1,FALSE,FALSE
CU5800318,Outdated_version,52,TRUE,FALSE
CU5800427,Outdated_version,67,FALSE,TRUE
CU5800510,Updated_version,6,FALSE,FALSE
CU5800550,Updated_version,7,FALSE,FALSE
CU5800569,Updated_version,198,TRUE,TRUE
CU5800699,Updated_version,86,TRUE,TRUE
CU5800741,Updated_version,17,FALSE,FALSE
CU5800912,Outdated_version,3,FALSE,FALSE
CU5800964,Updated_version,158,TRUE,FALSE
CU5801006,Outdated_version,29,TRUE,FALSE
CU5801028,Outdated_version,51,TRUE,FALSE
CU5801170,Updated_version,2,FALSE,FALSE
CU5801374,Outdated_version,2,FALSE,FALSE
CU5801453,Updated_version,2,FALSE,FALSE
CU5801674,Outdated_version,7,FALSE,FALSE
CU5801774,Updated_version,157,TRUE,TRUE
CU5801933,Outdated_version,6,TRUE,FALSE
CU5802507,Outdated_version,11,TRUE,FALSE
CU5802772,Outdated_version,148,TRUE,FALSE
CU5802791,Outdated_version,0,FALSE,FALSE
CU5802856,Updated_version,4,FALSE,FALSE
CU5803090,Outdated_version,7,FALSE,FALSE
CU5803120,Updated_version,9,FALSE,FALSE
CU5803132,Updated_version,27,FALSE,FALSE
CU5803184,Updated_version,353,TRUE,TRUE
CU5803189,Outdated_version,5,FALSE,FALSE
CU5803261,Outdated_version,9,FALSE,FALSE
CU5803452,Updated_version,3,FALSE,FALSE
CU5803476,Outdated_version,153,FALSE,FALSE
CU5803547,Updated_version,3,FALSE,FALSE
CU5803591,Updated_version,407,TRUE,TRUE
CU5803773,Updated_version,61,TRUE,TRUE
CU5804060,Outdated_version,60,TRUE,FALSE
CU5804134,Outdated_version,6,FALSE,FALSE
CU5804182,Outdated_version,15,FALSE,FALSE
CU5804186,Updated_version,1,FALSE,FALSE
CU5804520,Updated_version,6,TRUE,FALSE
CU5804553,Updated_version,27,TRUE,FALSE
CU5804568,Updated_version,17,FALSE,FALSE
CU5804569,Updated_version,13,TRUE,FALSE
CU5804607,Outdated_version,46,TRUE,FALSE
CU5804628,Updated_version,34,TRUE,FALSE
CU5804676,Updated_version,3,FALSE,FALSE
CU5805193,Outdated_version,83,TRUE,TRUE
CU5805345,Outdated_version,215,TRUE,FALSE
CU5805498,Outdated_version,5,FALSE,FALSE
CU5805502,Updated_version,14,TRUE,FALSE
CU5805673,Updated_version,1,FALSE,FALSE
CU5806019,Outdated_version,51,FALSE,FALSE
CU5806399,Updated_version,2,FALSE,FALSE
CU5806433,Outdated_version,0,FALSE,FALSE
CU5806562,Outdated_version,14,FALSE,FALSE
CU5806625,Outdated_version,4,FALSE,FALSE
CU5806754,Outdated_version,19,FALSE,FALSE
CU5806905,Outdated_version,30,TRUE,FALSE
CU5807027,Outdated_version,0,FALSE,FALSE
CU5807085,Updated_version,2,FALSE,FALSE
CU5807295,Updated_version,148,TRUE,FALSE
CU5807391,Outdated_version,12,TRUE,FALSE
CU5807452,Outdated_version,10,TRUE,TRUE
CU5807617,Outdated_version,9,FALSE,FALSE
CU5807647,Updated_version,3,FALSE,FALSE
CU5807663,Updated_version,44,TRUE,FALSE
CU5807979,Outdated_version,3,FALSE,FALSE
CU5807992,Outdated_version,0,FALSE,FALSE
CU5808304,Outdated_version,16,FALSE,FALSE
CU5808452,Outdated_version,2,FALSE,FALSE
CU5808487,Outdated_version,48,FALSE,FALSE
CU5808664,Outdated_version,4,FALSE,FALSE
CU5808686,Outdated_version,5,FALSE,FALSE
CU5808863,Outdated_version,19,FALSE,FALSE
CU5808927,Outdated_version,22,TRUE,FALSE
CU5809009,Updated_version,370,TRUE,FALSE
CU5809032,Updated_version,27,TRUE,TRUE
CU5809136,Updated_version,19,TRUE,FALSE
CU5809226,Outdated_version,66,TRUE,FALSE
CU5809282,Outdated_version,70,TRUE,TRUE
CU5809481,Outdated_version,2,FALSE,FALSE
CU5809498,Outdated_version,0,FALSE,FALSE
CU5809653,Outdated_version,6,FALSE,FALSE
CU5809812,Outdated_version,16,TRUE,FALSE
CU5810229,Outdated_version,3,FALSE,FALSE
CU5810306,Outdated_version,11,FALSE,FALSE
CU5810372,Outdated_version,1,FALSE,FALSE
CU5810422,Outdated_version,99,FALSE,FALSE
CU5810577,Updated_version,12,FALSE,FALSE
CU5810594,Updated_version,7,FALSE,FALSE
CU5810663,Outdated_version,126,TRUE,TRUE
CU5810672,Updated_version,48,FALSE,FALSE
CU5810714,Outdated_version,16,FALSE,FALSE
CU5810805,Updated_version,10,TRUE,FALSE
CU5810858,Updated_version,10,TRUE,FALSE
CU5810959,Outdated_version,46,FALSE,FALSE
CU5811168,Updated_version,30,FALSE,FALSE
CU5811372,Outdated_version,57,TRUE,FALSE
CU5811409,Outdated_version,515,TRUE,TRUE
CU5811546,Outdated_version,4,FALSE,FALSE
CU5811558,Updated_version,16,FALSE,FALSE
CU5811565,Updated_version,153,TRUE,TRUE
CU5811747,Outdated_version,30,FALSE,FALSE
CU5811766,Updated_version,17,FALSE,FALSE
CU5811823,Updated_version,35,FALSE,FALSE
CU5811942,Updated_version,0,FALSE,FALSE
CU5811985,Updated_version,9,FALSE,FALSE
CU5812230,Outdated_version,1,FALSE,FALSE
CU5812378,Outdated_version,2,FALSE,FALSE
CU5812414,Updated_version,54,TRUE,TRUE
CU5812484,Updated_version,6,FALSE,FALSE
CU5812759,Outdated_version,23,FALSE,FALSE
CU5812903,Updated_version,196,FALSE,TRUE
CU5812906,Updated_version,96,TRUE,TRUE
CU5813032,Updated_version,3,FALSE,FALSE
CU5813047,Outdated_version,22,TRUE,FALSE
CU5813167,Outdated_version,295,TRUE,TRUE
CU5813242,Updated_version,1,FALSE,FALSE
CU5813362,Outdated_version,23,TRUE,FALSE
CU5813404,Updated_version,30,TRUE,FALSE
CU5813713,Updated_version,30,TRUE,TRUE
CU5813732,Outdated_version,9,FALSE,FALSE
CU5813977,Updated_version,38,FALSE,FALSE
CU5814132,Outdated_version,51,FALSE,FALSE
CU5814159,Outdated_version,2,FALSE,FALSE
CU5814786,Outdated_version,68,FALSE,TRUE
CU5814907,Updated_version,15,FALSE,FALSE
CU5815010,Outdated_version,4,FALSE,FALSE
CU5815018,Outdated_version,2,FALSE,FALSE
CU5815025,Outdated_version,68,FALSE,FALSE
CU5815118,Outdated_version,3,FALSE,FALSE
CU5815397,Updated_version,71,TRUE,FALSE
